1220966130,L,nation84512312,Betty la Bomba,127999,57646,0,2667,76769,0
1220966130,L,sweet3ner,Willo,18529,7323,0,1797,56945,0
1220879782,W,LoPuC,Raum,76740,62631,0,20278,171888,0
1220879782,L,M8RCO8,Khan,42435,37913,9190,10665,122123,80707
1220879782,W,Momdude,Fernando,92425,68595,0,3467,118504,93018
1220879782,W,MrSorryBaby,Seris,25841,20606,150415,25005,33518,0
1220879782,L,Trechowski27,Vora,94697,57339,0,15822,58116,0
1220879782,W,crisonami13,Sha Lin,84801,84801,0,2708,64822,0
1220879782,L,jaka0,Jenos,33225,19568,132426,30725,49412,0
1220879782,L,mateom02,Viktor,194988,143191,0,13317,45423,0
1220879782,W,todoxPETROV,Grohk,139201,51615,45171,39021,73077,3809
1220879782,L,xCAVx,Inara,96464,82515,0,21126,143934,12759
1220878355,W,JPFRAN,Ying,6921,6921,138403,21317,35179,0
1220878355,L,KarlessIrani,Willo,84532,46161,0,3874,32590,0
1220878355,L,M8RCO8,Fernando,48129,32744,0,10940,95287,94442
1220878355,L,MattCutts,Cassie,91986,83071,0,6822,41874,0
1220878355,W,blackisito,Makoa,48613,45847,0,20116,99718,30757
1220878355,W,eldelaceache,Zhin,61396,53317,0,13255,48453,0
1220878355,W,lalo1814,Tyra,106056,62951,0,7854,50118,0
1220878355,L,mateom02,Ash,76837,73545,0,6768,94796,46341
1220878355,L,ru252,Furia,54920,36880,60006,17362,42922,0
1220878355,W,xCAVx,Inara,84483,73145,0,37090,122936,17486
1220877208,L,KarlessIrani,Ash,40851,36759,0,4330,59679,58795
1220877208,L,M8RCO8,Khan,27007,26218,2592,15736,86477,79710
1220877208,L,MattCutts,Lex,46158,44430,0,2057,39681,0
1220877208,W,Wolfpack049,Jenos,41955,30345,94097,20768,26831,0
1220877208,W,blackisito,Makoa,34681,33617,0,7274,62186,48989
1220877208,L,katahj,Ying,23697,23697,72527,16153,29753,0
1220877208,L,mateom02,Bomb King,62344,60316,0,4044,27720,0
1220877208,W,ru252,Koga,55624,47514,0,3083,37062,0
1220877208,W,unknownfirefly,Barik,41589,41589,0,5132,47241,80998
1220877208,W,vryden,Sha Lin,69461,69461,0,4049,26737,0
1220875910,L,CatInBlvck,Betty la Bomba,43247,14993,0,2750,32497,0
1220875910,L,Lil000ryry69,Viktor,44210,19573,0,4696,30834,0
1220875910,W,Loafdog,Jenos,14592,6682,80141,11681,16323,0
1220875910,W,M8RCO8,Viktor,33776,22880,0,4838,22223,0
1220875910,W,PrAd1g3,Barik,30760,30760,0,7872,64765,72564
1220875910,L,ThatRussianKidd,Barik,23750,23750,0,7605,49565,59171
1220875910,L,Unglorius,Pip,13491,12309,31505,13241,23736,4405
1220875910,W,alfredoARG,Strix,42036,41786,0,4782,17680,0
1220875910,W,mateom02,Androxus,44551,38562,0,1095,19056,0
1220875910,L,xhoua,Caspian,15349,8273,0,0,29083,0
1220875176,W,FourSonic,Talus,33372,32767,0,11405,21347,0
1220875176,L,HTwOh,Betty la Bomba,37397,14944,0,402,25925,0
1220875176,L,JEsteban159,Maeve,6387,3187,0,2264,24262,0
1220875176,W,M8RCO8,Khan,23650,23050,0,1747,53422,17149
1220875176,W,Owsomee,Maeve,38857,38284,0,4383,19122,0
1220875176,L,Phoenix0112358,Ying,19543,19543,7062,1885,21248,0
1220875176,L,PistolPete57,Nyx,30984,17975,0,0,44044,37318
1220875176,W,dinjin,Drogoz,15625,12359,0,1017,10298,0
1220875176,L,luisfergamer75,Lian,20036,20036,0,1000,19820,0
1220875176,W,mateom02,Io,23795,22167,52921,6427,10158,0
1220097293,W,Brexxerx,Viktor,91357,69214,0,5790,48283,0
1220097293,W,Majorys42699,VII,94407,84735,0,3769,59388,0
1220097293,L,Trouvaii,Ying,30608,30608,75896,29575,48963,0
1220097293,L,Zhukyy,Drogoz,69321,60395,0,4894,44347,0
1220097293,W,bagratíon,Ruckus,61797,46859,0,17198,81972,28627
1220097293,W,hellroy02,Seris,16659,12970,63629,23980,46965,0
1220097293,L,jackcaseym,Barik,95291,95291,0,18051,74587,101687
1220097293,L,mateom02,Khan,85067,84759,4532,12312,93329,39895
1220097293,L,op098,Maeve,101922,101408,0,17258,51126,0
1220097293,W,zogot,Raum,48132,37635,25458,25811,145601,9000
1220096344,L,AnTwn144,Torvald,35685,26858,5259,0,27549,63202
1220096344,L,AvdielZion,Inara,21050,12462,0,12202,66084,11503
1220096344,L,IIRedbone,Sha Lin,46729,41329,0,2220,29721,0
1220096344,L,LivanHL11,Io,17098,16258,45884,15471,29252,0
1220096344,W,Noctus,Drogoz,53369,41961,0,282,20942,0
1220096344,W,Trouvaii,Ying,9553,9553,86448,6464,11105,0
1220096344,L,Zhukyy,Skye,35978,14193,0,3943,27103,0
1220096344,W,jackcaseym,Barik,37296,37296,0,11721,34816,49477
1220096344,W,mateom02,Khan,31492,31372,2706,10476,62254,31439
1220096344,W,op098,Maeve,47999,47110,0,10162,27423,0
1220094647,W,Aleksiana,Jenos,19974,2395,241835,14616,21205,0
1220094647,L,CARTACUS001,Furia,26471,17961,80219,12061,47119,4000
1220094647,L,DABIO1,Willo,116033,106245,0,10576,54325,0
1220094647,W,FlausSereon,Fernando,78539,55880,0,10005,137063,98620
1220094647,L,JPFRAN,Terminus,57623,39983,0,19190,118982,0
1220094647,W,Thezeias,Zhin,34768,30438,0,5882,48310,0
